trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success,violation state
1,False,"{'a': 0.7, 'e': 1.0}",20,0,-62.22665857721978,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0,"[('left', 'red', 'forward', None, None), ('right', 'red', None, None, 'right'), ('right', 'green', None, None, None), ('right', 'red', None, None, None), ('right', 'red', None, None, None), ('forward', 'red', None, 'right', 'left'), ('forward', 'green', 'right', None, 'left'), ('forward', 'green', None, None, 'left')]"
2,False,"{'a': 0.7, 'e': 0.70710678118654746}",20,0,-41.50285363949288,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0,"[('forward', 'green', None, 'left', 'forward'), ('left', 'red', None, None, None), ('left', 'green', 'right', None, None), ('right', 'red', 'left', 'left', 'right'), ('right', 'red', 'left', 'right', None), ('right', 'green', None, 'forward', 'forward'), ('right', 'red', None, 'forward', 'forward')]"
3,False,"{'a': 0.7, 'e': 0.57735026918962584}",20,0,-34.36377939338722,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0,"[('right', 'green', 'right', None, None), ('right', 'red', None, None, None), ('forward', 'red', None, None, None), ('forward', 'red', None, None, None)]"
4,False,"{'a': 0.7, 'e': 0.5}",25,0,-148.59300236949917,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0,"[('left', 'red', 'forward', 'forward', None), ('left', 'red', 'forward', None, None), ('right', 'red', 'forward', 'forward', None), ('forward', 'green', 'forward', None, 'left'), ('forward', 'green', None, None, 'left'), ('right', 'red', 'right', 'forward', 'left'), ('right', 'red', 'forward', 'right', 'left')]"
5,False,"{'a': 0.7, 'e': 0.44721359549995793}",20,0,-84.71239236676251,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",0,"[('right', 'green', None, None, None), ('right', 'green', 'forward', None, 'right'), ('left', 'red', None, 'forward', None), ('right', 'red', 'left', None, 'forward')]"
6,False,"{'a': 0.7, 'e': 0.40824829046386307}",25,0,-38.89189057432386,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0,"[('left', 'green', 'right', 'right', 'forward'), ('left', 'red', None, None, 'forward'), ('right', 'green', None, 'left', None)]"
7,False,"{'a': 0.7, 'e': 0.3779644730092272}",20,0,-71.79602934411791,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0,"[('forward', 'red', None, None, None), ('forward', 'red', None, 'forward', None), ('left', 'red', 'forward', 'forward', 'right')]"
8,False,"{'a': 0.7, 'e': 0.35355339059327373}",25,0,-16.827986390042927,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0,"[('left', 'red', None, None, None), ('forward', 'red', 'left', None, 'left'), ('left', 'red', None, None, 'right'), ('left', 'green', None, 'forward', 'left'), ('left', 'red', 'forward', 'left', None)]"
9,False,"{'a': 0.7, 'e': 0.33333333333333331}",20,0,-102.0787856774894,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0,"[('forward', 'green', None, 'forward', None), ('right', 'red', None, None, 'forward'), ('right', 'red', None, 'right', None), ('forward', 'green', 'forward', None, 'forward'), ('forward', 'red', None, None, 'forward'), ('right', 'red', 'left', 'left', 'forward')]"
10,False,"{'a': 0.7, 'e': 0.31622776601683794}",30,0,20.019636531078998,"{0: 27, 1: 3, 2: 0, 3: 0, 4: 0}",0,"[('forward', 'green', None, 'forward', 'forward'), ('right', 'green', None, None, None), ('right', 'green', 'forward', None, None)]"
11,False,"{'a': 0.7, 'e': 0.30151134457776363}",30,0,-19.54114162097802,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0,"[('forward', 'green', 'forward', 'left', 'left'), ('forward', 'green', None, None, None), ('left', 'red', None, 'right', None), ('left', 'red', 'right', None, None)]"
12,False,"{'a': 0.7, 'e': 0.28867513459481292}",25,0,-22.844689042844358,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0,"[('left', 'red', None, None, None), ('forward', 'red', None, 'forward', 'forward'), ('left', 'red', None, 'left', None), ('forward', 'red', 'left', None, 'left')]"
13,False,"{'a': 0.7, 'e': 0.27735009811261457}",35,0,-92.569016686401,"{0: 30, 1: 1, 2: 0, 3: 2, 4: 2}",0,"[('right', 'green', 'forward', 'left', 'right'), ('left', 'green', 'forward', None, None), ('right', 'green', None, 'forward', None), ('right', 'red', 'left', 'forward', None), ('forward', 'red', None, 'forward', None)]"
14,False,"{'a': 0.7, 'e': 0.2672612419124244}",20,0,-3.8672944169987753,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0,"[('right', 'red', None, None, 'right'), ('right', 'green', None, None, None), ('right', 'red', None, 'left', None), ('right', 'green', None, 'right', 'left')]"
15,False,"{'a': 0.7, 'e': 0.2581988897471611}",20,0,4.0473845139921165,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0,"[('forward', 'red', None, 'left', 'forward')]"
16,False,"{'a': 0.7, 'e': 0.25}",25,0,-69.843534284654,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0,"[('left', 'red', 'right', None, 'left'), ('left', 'green', None, 'left', None), ('left', 'green', 'forward', 'left', None), ('forward', 'green', None, None, 'right'), ('right', 'red', 'left', None, None), ('right', 'green', 'right', 'right', None), ('right', 'red', 'forward', None, None), ('left', 'green', None, 'right', None), ('left', 'red', None, None, 'left')]"
17,False,"{'a': 0.7, 'e': 0.24253562503633297}",25,15,20.137992992661644,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
18,False,"{'a': 0.7, 'e': 0.23570226039551587}",25,13,-22.202451298269093,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1,"[('left', 'green', None, None, 'left'), ('forward', 'red', 'forward', None, None), ('forward', 'green', 'forward', None, 'forward')]"
19,False,"{'a': 0.7, 'e': 0.22941573387056174}",35,0,-130.56145594534084,"{0: 25, 1: 3, 2: 3, 3: 2, 4: 2}",0,"[('right', 'red', 'forward', None, 'right'), ('forward', 'red', 'forward', 'left', None), ('forward', 'red', 'forward', None, 'forward'), ('left', 'green', None, None, 'forward'), ('left', 'green', 'right', 'left', None), ('left', 'green', 'right', 'left', 'left'), ('forward', 'red', None, 'forward', 'left'), ('forward', 'green', None, None, 'left'), ('forward', 'red', None, None, 'left'), ('forward', 'red', 'forward', 'left', 'forward')]"
20,False,"{'a': 0.7, 'e': 0.22360679774997896}",35,0,-72.32276655066089,"{0: 28, 1: 1, 2: 2, 3: 4, 4: 0}",0,"[('right', 'red', 'left', None, 'forward'), ('right', 'red', 'forward', 'left', None), ('right', 'green', 'forward', 'left', None), ('forward', 'red', None, None, 'left'), ('left', 'green', 'forward', 'right', 'forward'), ('left', 'green', 'right', None, 'forward'), ('left', 'green', 'right', None, 'forward')]"
21,False,"{'a': 0.7, 'e': 0.21821789023599239}",25,0,-15.49184513321546,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0,"[('forward', 'red', 'forward', 'forward', 'right'), ('forward', 'green', 'forward', None, None)]"
22,False,"{'a': 0.7, 'e': 0.21320071635561041}",20,0,-5.739036916290409,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0,"[('left', 'red', None, 'left', 'right'), ('forward', 'red', 'left', None, 'left'), ('right', 'red', 'left', 'left', None)]"
23,False,"{'a': 0.7, 'e': 0.20851441405707477}",25,0,-1.7661995953972252,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0,"[('right', 'green', None, None, None), ('right', 'red', None, None, None), ('right', 'red', 'left', 'right', 'left')]"
24,False,"{'a': 0.7, 'e': 0.20412414523193154}",25,0,-97.10644300936787,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0,"[('left', 'red', None, None, None), ('left', 'red', None, 'forward', 'forward'), ('left', 'red', None, None, 'forward'), ('left', 'red', None, 'forward', None), ('left', 'red', 'forward', 'left', None)]"
25,False,"{'a': 0.7, 'e': 0.20000000000000001}",20,0,-62.230473065442595,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0,"[('forward', 'red', 'left', None, None), ('left', 'red', None, 'left', 'left'), ('forward', 'green', None, None, 'forward'), ('forward', 'red', 'forward', 'forward', None), ('forward', 'green', 'forward', None, None)]"
26,False,"{'a': 0.7, 'e': 0.19611613513818404}",20,0,8.177530370730342,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0,"[('left', 'red', 'left', None, 'right')]"
27,False,"{'a': 0.7, 'e': 0.19245008972987526}",20,3,3.6882443566031,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1,"[('forward', 'red', None, None, 'right'), ('left', 'red', None, None, None)]"
28,False,"{'a': 0.7, 'e': 0.1889822365046136}",20,0,-51.945343349563316,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0,"[('left', 'red', 'left', None, 'forward'), ('left', 'red', 'left', 'right', None), ('right', 'red', None, None, None), ('right', 'red', 'forward', 'left', None)]"
29,False,"{'a': 0.7, 'e': 0.18569533817705186}",25,0,-5.914687463226215,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0,"[('right', 'red', None, None, 'forward'), ('right', 'green', 'right', None, 'forward'), ('right', 'red', None, None, 'left'), ('left', 'green', 'right', None, 'forward')]"
30,False,"{'a': 0.7, 'e': 0.18257418583505536}",25,0,-35.78603188172083,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0,"[('left', 'red', None, 'forward', 'forward'), ('right', 'green', 'forward', None, None)]"
31,False,"{'a': 0.7, 'e': 0.17960530202677491}",20,0,-52.7443043951256,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0,"[('forward', 'red', 'left', None, None), ('left', 'red', 'left', None, 'forward'), ('forward', 'green', None, 'forward', 'left'), ('forward', 'red', None, 'forward', 'left')]"
32,False,"{'a': 0.7, 'e': 0.17677669529663687}",30,11,-8.569343774482961,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1,"[('forward', 'red', 'forward', None, None), ('right', 'green', 'forward', None, None)]"
33,False,"{'a': 0.7, 'e': 0.17407765595569785}",25,0,-87.05964186268879,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0,"[('forward', 'red', 'forward', 'right', None), ('forward', 'red', 'forward', 'forward', 'left'), ('right', 'red', 'left', None, 'left'), ('right', 'red', None, 'forward', 'left'), ('right', 'red', None, 'left', 'right')]"
34,False,"{'a': 0.7, 'e': 0.17149858514250882}",25,0,-3.1540859773104764,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0,"[('right', 'green', 'right', 'left', None), ('forward', 'red', 'left', 'right', 'left')]"
35,False,"{'a': 0.7, 'e': 0.1690308509457033}",20,1,-14.222724066373855,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 0}",1,"[('right', 'green', 'right', None, 'right'), ('right', 'green', 'forward', 'forward', None)]"
36,False,"{'a': 0.7, 'e': 0.16666666666666666}",20,9,21.146196538350257,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
37,False,"{'a': 0.7, 'e': 0.16439898730535729}",25,0,4.492018536955046,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0,"[('left', 'red', 'right', 'right', None), ('forward', 'green', None, 'left', 'right'), ('forward', 'red', 'right', 'left', None)]"
38,False,"{'a': 0.7, 'e': 0.16222142113076254}",20,8,-23.463615176296404,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1,"[('left', 'red', None, None, None), ('forward', 'red', 'forward', 'forward', 'forward'), ('forward', 'red', 'forward', None, None)]"
39,False,"{'a': 0.7, 'e': 0.16012815380508713}",25,12,23.328632923390433,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
40,False,"{'a': 0.7, 'e': 0.15811388300841897}",30,9,-105.69475183847948,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 3}",1,"[('left', 'red', 'left', None, None), ('forward', 'red', None, 'left', 'forward'), ('left', 'red', None, 'right', 'forward'), ('left', 'red', None, None, 'forward')]"
41,False,"{'a': 0.7, 'e': 0.15617376188860607}",30,20,-3.050201234113363,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1,"[('left', 'green', 'forward', 'forward', None)]"
42,False,"{'a': 0.7, 'e': 0.15430334996209191}",25,11,21.97986482798274,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
43,False,"{'a': 0.7, 'e': 0.15249857033260467}",25,0,-100.30794130390494,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0,"[('left', 'red', None, 'left', None), ('left', 'red', None, None, 'left'), ('left', 'red', 'left', 'right', None), ('left', 'green', None, 'left', 'forward'), ('left', 'red', None, 'left', 'forward'), ('left', 'red', 'right', None, 'forward'), ('left', 'red', None, 'left', None)]"
44,False,"{'a': 0.7, 'e': 0.15075567228888181}",20,11,-37.93567713996848,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1,"[('forward', 'red', 'left', None, None), ('forward', 'red', 'left', None, 'forward')]"
45,False,"{'a': 0.7, 'e': 0.14907119849998599}",25,0,-18.36770215486797,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0,"[('left', 'red', 'left', None, None), ('right', 'red', 'left', None, 'forward')]"
46,False,"{'a': 0.7, 'e': 0.14744195615489714}",25,14,22.24019503467999,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
47,False,"{'a': 0.7, 'e': 0.14586499149789456}",20,0,-18.045420308893096,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0,"[('forward', 'red', 'forward', None, 'right'), ('forward', 'red', 'left', 'forward', 'right')]"
48,False,"{'a': 0.7, 'e': 0.14433756729740646}",20,0,0.24544916054296895,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0,"[('right', 'red', 'right', None, None), ('right', 'green', 'forward', 'right', None), ('right', 'green', None, None, None)]"
49,False,"{'a': 0.7, 'e': 0.14285714285714285}",20,5,-18.16252486317034,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1,"[('right', 'red', 'right', 'forward', 'forward')]"
50,False,"{'a': 0.7, 'e': 0.1414213562373095}",25,0,11.413781474998018,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0,"[('left', 'red', None, None, None), ('left', 'green', None, None, None)]"
51,False,"{'a': 0.7, 'e': 0.14002800840280097}",25,0,-5.185827240235252,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0,"[('left', 'red', None, 'forward', 'forward')]"
52,False,"{'a': 0.7, 'e': 0.13867504905630729}",20,12,14.472773939673507,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
53,False,"{'a': 0.7, 'e': 0.13736056394868904}",20,6,3.9760863258398036,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1,"[('right', 'red', 'forward', None, 'forward')]"
54,False,"{'a': 0.7, 'e': 0.13608276348795434}",30,11,7.540753803021383,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1,"[('left', 'red', 'forward', None, None), ('left', 'green', 'forward', None, None)]"
55,False,"{'a': 0.7, 'e': 0.13483997249264842}",30,20,7.212506752207044,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('right', 'red', None, 'right', 'left')]"
56,False,"{'a': 0.7, 'e': 0.1336306209562122}",25,9,-52.18090632307118,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1,"[('left', 'red', None, None, None), ('forward', 'red', 'forward', 'forward', None), ('forward', 'green', 'forward', None, 'right')]"
57,False,"{'a': 0.7, 'e': 0.13245323570650439}",25,11,24.430951153216682,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
58,False,"{'a': 0.7, 'e': 0.13130643285972254}",25,14,20.212954085215667,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
59,False,"{'a': 0.7, 'e': 0.13018891098082389}",30,15,-23.470457748083422,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1,"[('left', 'red', None, None, 'forward'), ('forward', 'red', None, None, None)]"
60,False,"{'a': 0.7, 'e': 0.12909944487358055}",30,0,-11.469006998530922,"{0: 25, 1: 3, 2: 1, 3: 1, 4: 0}",0,"[('left', 'green', None, None, None), ('left', 'red', None, 'right', None), ('left', 'green', None, 'forward', 'left'), ('left', 'green', None, None, None), ('left', 'green', 'forward', 'forward', None)]"
61,False,"{'a': 0.7, 'e': 0.12803687993289598}",25,8,-17.052857280907407,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1,"[('left', 'red', None, 'left', 'forward')]"
62,False,"{'a': 0.7, 'e': 0.1270001270001905}",30,7,24.306643464592838,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('right', 'red', None, 'right', None)]"
63,False,"{'a': 0.7, 'e': 0.12598815766974239}",25,0,14.111443733899783,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', None, 'right', 'right'), ('forward', 'green', None, 'forward', 'forward')]"
64,False,"{'a': 0.7, 'e': 0.125}",30,16,-16.31262362432028,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1,"[('forward', 'red', 'forward', 'forward', 'right')]"
65,False,"{'a': 0.7, 'e': 0.12403473458920847}",20,0,-26.830429769620665,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0,"[('right', 'red', 'right', 'forward', None), ('left', 'green', None, 'right', 'forward'), ('left', 'green', None, None, 'forward')]"
66,False,"{'a': 0.7, 'e': 0.12309149097933272}",20,9,22.240727099192938,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
67,False,"{'a': 0.7, 'e': 0.12216944435630522}",25,11,4.112885755330684,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1,"[('forward', 'green', 'forward', 'forward', 'left')]"
68,False,"{'a': 0.7, 'e': 0.12126781251816648}",30,13,-109.9512141111376,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 2}",1,"[('right', 'green', 'right', 'right', None), ('forward', 'red', None, None, None), ('forward', 'red', 'right', 'left', None), ('forward', 'red', 'left', None, None), ('right', 'red', None, 'left', 'right'), ('right', 'red', None, None, 'forward')]"
69,False,"{'a': 0.7, 'e': 0.1203858530857692}",30,16,-5.32331980181683,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1,"[('left', 'red', None, None, None), ('left', 'red', None, 'right', None)]"
70,False,"{'a': 0.7, 'e': 0.11952286093343936}",20,12,5.128836192567577,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', 'forward', 'left', None)]"
71,False,"{'a': 0.7, 'e': 0.11867816581938533}",25,0,17.2341787371565,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0,"[('right', 'green', None, None, None), ('right', 'red', 'forward', None, None)]"
72,False,"{'a': 0.7, 'e': 0.11785113019775793}",30,20,18.01398986613542,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
73,False,"{'a': 0.7, 'e': 0.11704114719613057}",25,0,-36.7571684766436,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",1,"[('right', 'red', 'forward', 'left', 'left'), ('right', 'red', 'forward', None, 'forward'), ('right', 'red', None, None, None), ('left', 'red', None, None, 'left')]"
74,False,"{'a': 0.7, 'e': 0.11624763874381928}",20,3,30.897615208472857,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
75,False,"{'a': 0.7, 'e': 0.11547005383792514}",25,4,18.875836197360503,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('left', 'red', 'left', None, None)]"
76,False,"{'a': 0.7, 'e': 0.11470786693528087}",20,0,-0.46477399990120816,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0,"[('left', 'green', 'forward', 'forward', 'forward'), ('left', 'red', None, None, None)]"
77,False,"{'a': 0.7, 'e': 0.11396057645963795}",20,6,3.787901541298581,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1,"[('right', 'green', 'forward', None, None)]"
78,False,"{'a': 0.7, 'e': 0.11322770341445956}",20,11,6.572917718821847,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('right', 'red', 'forward', None, None)]"
79,False,"{'a': 0.7, 'e': 0.1125087900926024}",20,13,12.820419524132863,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
80,False,"{'a': 0.7, 'e': 0.11180339887498948}",35,0,45.65430438023996,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
81,False,"{'a': 0.7, 'e': 0.1111111111111111}",20,0,3.654518378861062,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0,"[('forward', 'red', 'left', 'right', 'right'), ('left', 'red', None, None, None)]"
82,False,"{'a': 0.7, 'e': 0.11043152607484653}",20,6,16.856402307841684,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1,"[('forward', 'green', 'right', None, 'forward')]"
83,False,"{'a': 0.7, 'e': 0.10976425998969035}",20,1,4.863446714609745,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1,"[('forward', 'red', None, None, None), ('right', 'red', 'forward', 'left', 'right')]"
84,False,"{'a': 0.7, 'e': 0.10910894511799619}",25,0,-2.6046168256901,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0,"[('forward', 'red', None, 'left', 'left'), ('left', 'green', 'forward', 'left', 'forward')]"
85,False,"{'a': 0.7, 'e': 0.10846522890932808}",25,0,22.20602614463134,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0,"[('right', 'red', 'left', 'left', None)]"
86,False,"{'a': 0.7, 'e': 0.10783277320343841}",25,0,-13.669686293444915,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0,"[('right', 'red', None, None, None), ('right', 'red', 'forward', None, 'forward')]"
87,False,"{'a': 0.7, 'e': 0.10721125348377948}",30,17,9.866621706620174,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('left', 'red', 'left', 'left', 'left')]"
88,False,"{'a': 0.7, 'e': 0.10660035817780521}",25,5,28.91148630769233,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
89,False,"{'a': 0.7, 'e': 0.105999788000636}",30,10,24.699488938923736,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('right', 'red', None, None, None)]"
90,False,"{'a': 0.7, 'e': 0.10540925533894598}",25,0,22.214406228651885,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0,"[('forward', 'green', None, None, None), ('left', 'red', None, None, None)]"
91,False,"{'a': 0.7, 'e': 0.10482848367219183}",35,11,18.726321333852848,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1,"[('left', 'green', None, None, None), ('left', 'red', 'forward', None, None)]"
92,False,"{'a': 0.7, 'e': 0.10425720702853739}",25,0,33.00518224713779,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
93,False,"{'a': 0.7, 'e': 0.10369516947304253}",25,0,-24.041972581407325,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0,"[('left', 'red', 'left', None, None), ('forward', 'red', 'forward', 'forward', 'forward'), ('forward', 'red', 'forward', 'left', 'right')]"
94,False,"{'a': 0.7, 'e': 0.10314212462587934}",20,0,-89.00080562103548,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0,"[('right', 'red', 'forward', None, None), ('right', 'green', 'right', 'forward', 'left'), ('right', 'red', None, 'forward', 'left'), ('right', 'red', None, None, 'left'), ('left', 'green', 'right', 'forward', 'left'), ('left', 'red', None, 'forward', 'left')]"
95,False,"{'a': 0.7, 'e': 0.10259783520851541}",30,12,29.771203156829355,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
96,False,"{'a': 0.7, 'e': 0.10206207261596577}",25,0,25.54140620843904,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0,"[('left', 'green', 'forward', 'right', None)]"
97,False,"{'a': 0.7, 'e': 0.10153461651336192}",20,12,14.995676188744342,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
98,False,"{'a': 0.7, 'e': 0.10101525445522107}",25,0,26.569479718395385,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0,"[('left', 'red', 'forward', None, None)]"
99,False,"{'a': 0.7, 'e': 0.10050378152592121}",25,13,-39.13571200312759,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1,"[('right', 'red', 'forward', 'forward', 'forward'), ('forward', 'green', None, None, None), ('left', 'red', None, None, 'right')]"
100,False,"{'a': 0.7, 'e': 0.10000000000000001}",25,16,12.481306070170437,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
101,False,"{'a': 0.7, 'e': 0.099503719020998915}",20,4,13.654831254426664,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('right', 'red', 'left', None, None)]"
102,False,"{'a': 0.7, 'e': 0.099014754297667443}",20,0,11.895049680412217,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0,"[('left', 'green', None, 'left', None), ('right', 'green', 'forward', None, 'right')]"
103,False,"{'a': 0.7, 'e': 0.098532927816429319}",30,2,-22.599378079189204,"{0: 26, 1: 0, 2: 0, 3: 1, 4: 1}",1,"[('right', 'red', 'forward', None, 'forward'), ('right', 'green', 'right', 'left', 'forward')]"
104,False,"{'a': 0.7, 'e': 0.098058067569092022}",20,11,-34.87664456155297,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1,"[('left', 'red', None, None, 'forward'), ('left', 'red', None, None, None)]"
105,False,"{'a': 0.7, 'e': 0.097590007294853329}",25,10,-29.237638523431876,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1,"[('right', 'red', None, 'right', None), ('forward', 'red', None, 'left', 'forward')]"
106,False,"{'a': 0.7, 'e': 0.097128586235726413}",20,12,18.268919406280247,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
107,False,"{'a': 0.7, 'e': 0.096673648904566353}",20,12,-27.64751860747692,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1,"[('right', 'red', 'forward', 'left', 'forward')]"
108,False,"{'a': 0.7, 'e': 0.096225044864937631}",25,17,16.511532433499205,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
109,False,"{'a': 0.7, 'e': 0.095782628522115137}",20,0,28.25556280392827,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
110,False,"{'a': 0.7, 'e': 0.095346258924559238}",25,5,-16.60300118039158,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1,"[('forward', 'red', 'left', None, 'forward'), ('forward', 'red', 'left', None, None)]"
111,False,"{'a': 0.7, 'e': 0.094915799575249898}",30,0,10.813068952597003,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0,"[('left', 'red', 'left', 'left', None), ('forward', 'red', 'right', None, None), ('forward', 'red', None, None, None)]"
112,False,"{'a': 0.7, 'e': 0.094491118252306799}",25,0,-51.23063441736978,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0,"[('right', 'red', 'right', None, None), ('right', 'red', 'right', 'left', None)]"
113,False,"{'a': 0.7, 'e': 0.094072086838359728}",25,6,-8.232485956553727,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1,"[('right', 'red', 'left', 'forward', 'forward')]"
114,False,"{'a': 0.7, 'e': 0.093658581158169399}",25,8,-16.744624047691296,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1,"[('forward', 'red', 'forward', 'right', 'forward')]"
